CustomerID,Age,Gender,City,Education,IncomeBracket,AnnualSpend,MembershipTier,TenureMonths,TotalOrders
C3155,19,Female,Kolkata,High School,<25k,2004.08,Basic,51,1
C3156,23,Male,Mumbai,Bachelor's,50k-100k,18692.3,Gold,55,3
C3157,44,Female,Delhi,Master's,50k-100k,18041.81,Platinum,58,2
C3158,29,Male,Bangalore,Master's,50k-100k,16202.3,Silver,21,6
C3159,27,Female,Mumbai,Master's,50k-100k,3844.1,Basic,47,1
C3160,40,Male,Bangalore,High School,25k-50k,7363.23,Silver,20,5
C3161,31,Female,Pune,Bachelor's,50k-100k,5976.16,Basic,35,2
C3162,34,Male,Kolkata,PhD,50k-100k,15805.09,Basic,15,4
C3163,30,Male,Delhi,Bachelor's,50k-100k,17311.39,Platinum,12,1
C3164,40,Female,Chennai,Bachelor's,50k-100k,24672.95,Silver,5,6
C3165,37,Female,Hyderabad,Bachelor's,100k-200k,44649.66,Platinum,5,7
C3166,41,Male,Mumbai,Master's,25k-50k,10317.29,Silver,11,4
C3167,18,Female,Ahmedabad,Master's,50k-100k,21213.9,Silver,52,4
C3168,50,Other,Kolkata,Bachelor's,200k+,59728.07,Gold,36,14
C3169,18,Female,Delhi,Bachelor's,<25k,2672.01,Silver,8,1
C3170,18,Male,Mumbai,Master's,50k-100k,20300.73,Silver,50,3
C3171,31,Male,Delhi,Master's,50k-100k,18451.93,Platinum,42,1
C3172,33,Female,Pune,High School,<25k,1986.88,Basic,33,1
C3173,53,Female,Chennai,Bachelor's,100k-200k,45039.51,Silver,13,10
C3174,38,Male,Delhi,Master's,100k-200k,30806.85,Gold,53,8
C3175,35,Male,Delhi,Master's,25k-50k,7582.37,Gold,38,2
C3176,42,Male,Pune,Bachelor's,50k-100k,10530.19,Silver,46,2
C3177,51,Male,Kolkata,High School,50k-100k,14356.55,Basic,23,5
C3178,49,Female,Hyderabad,High School,50k-100k,17369.97,Silver,47,3
C3179,40,Male,Delhi,Bachelor's,<25k,1386.53,Gold,10,1
C3180,21,Male,Delhi,High School,<25k,2754.55,Basic,35,1
C3181,19,Male,Chennai,High School,50k-100k,17119.97,Basic,23,4
C3182,43,Male,Bangalore,PhD,50k-100k,9430.02,Platinum,13,2
C3183,40,Male,Pune,Master's,200k+,85691.29,Platinum,28,18
C3184,24,Female,Mumbai,High School,<25k,5110.59,Gold,27,2
C3185,31,Female,Delhi,Master's,200k+,93136.31,Silver,38,25
C3186,43,Male,Mumbai,High School,100k-200k,36187.59,Silver,16,11
C3187,40,Male,Pune,Master's,50k-100k,18306.29,Silver,34,1
C3188,26,Male,Delhi,Bachelor's,100k-200k,47274.09,Silver,31,12
C3189,18,Male,Pune,Bachelor's,<25k,2497.46,Silver,12,1
C3190,30,Female,Chennai,Master's,50k-100k,22450.15,Basic,13,6
C3191,55,Male,Mumbai,Master's,50k-100k,21801.38,Silver,54,7
C3192,34,Male,Pune,Bachelor's,25k-50k,9556.82,Gold,10,4
C3193,18,Male,Delhi,Master's,100k-200k,21787.1,Gold,29,6
C3194,49,Female,Mumbai,Bachelor's,100k-200k,34252.19,Silver,32,8
C3195,23,Female,Chennai,Bachelor's,25k-50k,10568.11,Basic,59,1
C3196,50,Male,Hyderabad,Bachelor's,25k-50k,12030.53,Basic,49,2
C3197,26,Male,Mumbai,High School,<25k,2025.18,Platinum,29,1
C3198,36,Other,Pune,High School,25k-50k,7578.45,Silver,54,5
C3199,32,Male,Bangalore,Bachelor's,200k+,81753.05,Silver,21,17
C3200,60,Male,Mumbai,Bachelor's,100k-200k,30320.39,Silver,39,9
C3201,39,Male,Chennai,High School,100k-200k,25328.31,Silver,5,4
C3202,22,Female,Mumbai,Bachelor's,<25k,3074.76,Gold,53,1
C3203,29,Male,Mumbai,Master's,100k-200k,46014.35,Platinum,30,9
C3204,51,Other,Delhi,Bachelor's,100k-200k,47762.73,Basic,22,14
C3205,42,Male,Pune,Bachelor's,25k-50k,7771.04,Silver,56,1
C3206,39,Female,Mumbai,High School,25k-50k,6680.11,Basic,52,4
C3207,29,Male,Mumbai,Bachelor's,50k-100k,21364.03,Silver,20,11
C3208,22,Female,Hyderabad,Bachelor's,100k-200k,30189.75,Silver,26,8
C3209,32,Female,Pune,Bachelor's,50k-100k,12553.13,Gold,32,3
C3210,42,Female,Mumbai,High School,50k-100k,3073.04,Gold,45,1
C3211,50,Other,Mumbai,Bachelor's,<25k,3944.63,Silver,47,1
C3212,38,Female,Bangalore,Bachelor's,25k-50k,7759.32,Silver,52,2
C3213,34,Other,Delhi,Master's,100k-200k,5515.78,Silver,40,1
C3214,31,Male,Ahmedabad,Master's,200k+,46597.61,Silver,8,14
C3215,41,Female,Bangalore,Master's,100k-200k,33019.18,Gold,55,9
C3216,47,Male,Ahmedabad,Bachelor's,100k-200k,41672.9,Basic,26,12
C3217,19,Male,Delhi,High School,<25k,3532.37,Silver,10,5
C3218,21,Male,Ahmedabad,Master's,<25k,837.28,Silver,15,1
C3219,35,Male,Hyderabad,Bachelor's,100k-200k,30698.22,Silver,20,7
C3220,21,Male,Bangalore,Bachelor's,25k-50k,5736.91,Silver,34,1
C3221,38,Female,Delhi,Master's,100k-200k,40217.47,Basic,10,13
C3222,46,Female,Kolkata,Bachelor's,100k-200k,38919.95,Basic,6,12
C3223,23,Female,Delhi,PhD,200k+,79571.25,Basic,10,22
C3224,26,Female,Delhi,High School,<25k,973.75,Silver,58,1
C3225,48,Female,Hyderabad,High School,<25k,2103.24,Platinum,58,1
C3226,42,Female,Ahmedabad,Bachelor's,200k+,59518.9,Silver,57,20
C3227,18,Female,Kolkata,Master's,25k-50k,9537.02,Platinum,24,1
C3228,36,Female,Mumbai,High School,50k-100k,15118.07,Basic,7,2
C3229,31,Female,Bangalore,High School,<25k,3956.37,Silver,44,1
C3230,31,Male,Chennai,Bachelor's,50k-100k,17602.21,Basic,40,3
C3231,39,Male,Kolkata,Bachelor's,<25k,2121.62,Platinum,7,1
C3232,47,Female,Delhi,Bachelor's,25k-50k,10495.69,Basic,47,3
C3233,47,Female,Mumbai,Master's,100k-200k,30942.02,Gold,30,5
C3234,50,Male,Mumbai,Bachelor's,100k-200k,39696.0,Basic,35,16
C3235,30,Male,Mumbai,Bachelor's,25k-50k,7506.51,Silver,10,1
C3236,50,Male,Mumbai,Bachelor's,100k-200k,23001.23,Basic,15,9
C3237,53,Male,Mumbai,Master's,100k-200k,43093.88,Basic,45,9
C3238,23,Male,Mumbai,PhD,<25k,2401.87,Basic,4,1
C3239,23,Female,Delhi,Master's,100k-200k,41597.92,Silver,54,9
C3240,54,Female,Mumbai,Master's,100k-200k,31267.86,Platinum,14,11
C3241,46,Female,Mumbai,High School,100k-200k,28093.49,Silver,34,12
C3242,21,Female,Bangalore,High School,25k-50k,3208.67,Silver,13,1
C3243,33,Female,Chennai,Bachelor's,25k-50k,4306.85,Silver,54,1
C3244,42,Male,Hyderabad,Bachelor's,50k-100k,18265.14,Basic,17,4
C3245,32,Female,Chennai,Bachelor's,50k-100k,16344.36,Gold,6,5
C3246,34,Male,Mumbai,Bachelor's,<25k,2906.22,Basic,25,1
C3247,27,Male,Chennai,Master's,100k-200k,27242.53,Silver,31,6
C3248,42,Female,Mumbai,High School,50k-100k,4558.26,Basic,23,1
C3249,41,Female,Pune,High School,50k-100k,16190.79,Platinum,9,4
C3250,39,Female,Pune,Master's,50k-100k,7413.57,Silver,17,3
C3251,38,Male,Delhi,High School,25k-50k,10576.76,Basic,54,1
C3252,39,Male,Ahmedabad,Master's,100k-200k,28917.53,Basic,29,8
C3253,67,Female,Hyderabad,Bachelor's,<25k,3937.13,Silver,33,1
C3254,32,Male,Mumbai,High School,50k-100k,19012.79,Silver,37,6
C3255,22,Female,Delhi,Bachelor's,25k-50k,2730.91,Silver,26,1
C3256,23,Male,Delhi,Bachelor's,50k-100k,17533.38,Basic,7,3
C3257,41,Female,Pune,High School,25k-50k,8050.55,Basic,16,2
C3258,30,Female,Bangalore,Bachelor's,<25k,2719.63,Basic,55,1
C3259,44,Female,Pune,Master's,100k-200k,28311.53,Basic,39,7
C3260,23,Male,Delhi,PhD,50k-100k,7786.57,Gold,36,1
C3261,39,Male,Mumbai,Master's,200k+,50451.98,Silver,8,11
C3262,36,Female,Mumbai,High School,25k-50k,7171.96,Silver,23,1
C3263,24,Male,Mumbai,Bachelor's,50k-100k,11083.2,Gold,39,4
C3264,34,Male,Ahmedabad,Bachelor's,25k-50k,8468.36,Basic,52,1
C3265,49,Female,Kolkata,Bachelor's,100k-200k,36374.57,Silver,5,8
C3266,41,Female,Pune,Bachelor's,50k-100k,15742.72,Basic,47,3
C3267,34,Female,Hyderabad,Bachelor's,<25k,3626.03,Gold,57,1
C3268,25,Female,Chennai,Bachelor's,<25k,3203.09,Silver,30,1
C3269,48,Male,Pune,High School,100k-200k,23307.26,Platinum,46,6
C3270,46,Female,Chennai,Bachelor's,100k-200k,22159.0,Basic,11,3
C3271,38,Female,Bangalore,Bachelor's,25k-50k,13399.09,Silver,25,4
C3272,46,Male,Bangalore,Bachelor's,50k-100k,26906.85,Basic,25,6
C3273,33,Male,Pune,Bachelor's,50k-100k,17095.41,Silver,39,3
C3274,22,Male,Bangalore,Master's,50k-100k,2748.51,Silver,12,1
C3275,45,Female,Pune,PhD,50k-100k,6183.99,Basic,8,1
C3276,34,Male,Delhi,Master's,25k-50k,5881.42,Basic,54,1
C3277,35,Female,Bangalore,Bachelor's,<25k,3090.52,Gold,6,1
C3278,22,Female,Mumbai,Bachelor's,100k-200k,38010.69,Basic,22,10
C3279,23,Male,Chennai,Master's,100k-200k,64750.4,Silver,31,15
C3280,35,Male,Kolkata,PhD,50k-100k,14526.43,Basic,52,2
C3281,26,Male,Kolkata,Bachelor's,100k-200k,31805.13,Basic,42,6
C3282,39,Other,Delhi,Bachelor's,25k-50k,9392.38,Gold,9,3
C3283,30,Male,Ahmedabad,Bachelor's,100k-200k,40408.69,Basic,46,7
C3284,34,Female,Bangalore,Bachelor's,100k-200k,33790.85,Basic,57,10
C3285,26,Female,Chennai,Master's,25k-50k,8917.84,Platinum,49,1
C3286,50,Female,Kolkata,Bachelor's,50k-100k,15075.01,Silver,38,4
C3287,45,Male,Mumbai,Bachelor's,50k-100k,20169.3,Basic,2,6
C3288,18,Male,Delhi,Master's,50k-100k,17823.63,Basic,12,7
C3289,32,Male,Pune,Bachelor's,25k-50k,10346.1,Gold,14,1
C3290,41,Male,Pune,High School,50k-100k,22701.76,Basic,5,3
C3291,18,Male,Ahmedabad,High School,200k+,37950.64,Silver,2,3
C3292,20,Male,Chennai,High School,<25k,1815.48,Basic,10,1
C3293,26,Female,Delhi,Bachelor's,25k-50k,8554.14,Basic,7,1
C3294,18,Male,Mumbai,PhD,100k-200k,18984.67,Silver,34,3
C3295,44,Male,Ahmedabad,Master's,100k-200k,46127.66,Basic,5,10
C3296,41,Female,Delhi,Bachelor's,100k-200k,12055.47,Silver,22,5
C3297,27,Male,Pune,Bachelor's,25k-50k,10104.33,Gold,33,4
C3298,53,Male,Bangalore,Bachelor's,50k-100k,10127.91,Silver,10,2
C3299,18,Female,Hyderabad,PhD,<25k,3150.38,Basic,40,2
C3300,41,Female,Mumbai,High School,50k-100k,23809.27,Silver,18,7
C3301,34,Female,Chennai,High School,<25k,4175.11,Basic,14,1
C3302,44,Female,Pune,PhD,100k-200k,38682.36,Gold,22,10
C3303,50,Female,Bangalore,Bachelor's,25k-50k,4173.41,Platinum,5,1
C3304,52,Male,Chennai,Bachelor's,25k-50k,8041.24,Silver,50,2
C3305,41,Male,Delhi,Bachelor's,<25k,3271.09,Basic,17,1
C3306,39,Female,Mumbai,Bachelor's,50k-100k,15611.0,Silver,36,2
C3307,25,Male,Delhi,Master's,25k-50k,5935.76,Basic,30,2
C3308,40,Female,Pune,Master's,100k-200k,28119.46,Platinum,18,3
C3309,20,Female,Ahmedabad,Master's,100k-200k,40813.64,Basic,22,9
C3310,36,Male,Hyderabad,Bachelor's,50k-100k,21452.52,Gold,39,12
C3311,46,Female,Mumbai,Master's,100k-200k,21125.75,Basic,58,4
C3312,51,Male,Chennai,Bachelor's,<25k,3389.27,Basic,48,1
C3313,21,Male,Chennai,High School,50k-100k,12885.88,Basic,44,3
C3314,38,Male,Delhi,Master's,100k-200k,30556.54,Basic,21,6
C3315,31,Male,Hyderabad,Bachelor's,25k-50k,8911.98,Basic,21,3
C3316,29,Male,Pune,Bachelor's,25k-50k,10068.74,Silver,54,3
C3317,38,Male,Hyderabad,High School,50k-100k,21201.53,Basic,15,2
C3318,34,Female,Mumbai,Master's,25k-50k,10106.27,Basic,57,4
C3319,35,Male,Ahmedabad,Master's,25k-50k,8995.77,Silver,12,3
C3320,32,Female,Hyderabad,High School,25k-50k,6043.04,Basic,33,1
C3321,24,Female,Mumbai,Bachelor's,50k-100k,25382.41,Silver,49,7
C3322,30,Female,Delhi,Master's,25k-50k,10021.33,Gold,52,2
C3323,39,Female,Chennai,Bachelor's,100k-200k,17554.66,Gold,45,3
C3324,29,Female,Chennai,Bachelor's,100k-200k,35536.06,Basic,45,14
C3325,18,Male,Bangalore,High School,<25k,3633.22,Silver,40,2
C3326,55,Male,Pune,Bachelor's,100k-200k,42859.61,Platinum,45,4
C3327,24,Male,Bangalore,PhD,25k-50k,9226.85,Silver,1,1
C3328,52,Male,Chennai,Bachelor's,100k-200k,43558.66,Silver,4,17
C3329,35,Male,Hyderabad,Bachelor's,100k-200k,33441.99,Platinum,40,15
C3330,18,Male,Hyderabad,Bachelor's,100k-200k,7984.66,Basic,20,2
C3331,18,Female,Kolkata,Bachelor's,<25k,4090.69,Silver,6,1
C3332,39,Female,Pune,Bachelor's,25k-50k,4699.87,Gold,11,3
C3333,45,Male,Bangalore,Bachelor's,<25k,2464.02,Gold,41,1
C3334,29,Male,Ahmedabad,Bachelor's,50k-100k,21921.07,Gold,34,11
C3335,53,Male,Kolkata,High School,25k-50k,10577.9,Silver,43,1
C3336,46,Female,Bangalore,High School,50k-100k,20589.9,Basic,21,9
C3337,20,Female,Mumbai,Master's,50k-100k,18336.5,Basic,32,3
C3338,32,Female,Hyderabad,Bachelor's,25k-50k,9174.1,Basic,29,1
C3339,36,Female,Ahmedabad,Master's,200k+,81372.01,Gold,38,18
C3340,27,Female,Delhi,Bachelor's,<25k,3922.49,Gold,37,1
C3341,18,Male,Kolkata,Bachelor's,50k-100k,18465.78,Basic,24,7
C3342,36,Male,Pune,Master's,100k-200k,36735.19,Basic,41,6
C3343,41,Male,Hyderabad,Bachelor's,50k-100k,15560.9,Platinum,24,3
C3344,43,Male,Kolkata,PhD,50k-100k,9352.77,Basic,50,1
C3345,26,Male,Chennai,Bachelor's,100k-200k,21255.83,Basic,13,4
C3346,52,Male,Mumbai,Bachelor's,25k-50k,9180.67,Gold,48,1
C3347,38,Female,Ahmedabad,Bachelor's,50k-100k,12893.52,Gold,56,1
C3348,19,Female,Kolkata,Bachelor's,50k-100k,24463.01,Platinum,24,9
C3349,38,Male,Pune,Master's,25k-50k,4148.51,Basic,4,1
C3350,29,Female,Ahmedabad,High School,25k-50k,2060.53,Silver,34,1
C3351,25,Female,Delhi,PhD,50k-100k,14811.31,Basic,56,7
C3352,27,Male,Hyderabad,Master's,25k-50k,9117.54,Gold,26,2
C3353,27,Male,Delhi,High School,50k-100k,15479.28,Basic,40,3
C3354,29,Female,Bangalore,Bachelor's,100k-200k,1245.88,Basic,15,1
C3355,23,Male,Chennai,Bachelor's,100k-200k,30934.3,Basic,28,10
C3356,29,Male,Bangalore,Master's,100k-200k,41025.25,Gold,46,6
C3357,40,Male,Delhi,PhD,100k-200k,38676.03,Gold,36,12
C3358,44,Male,Chennai,Master's,200k+,39633.88,Basic,22,16
C3359,51,Female,Chennai,Bachelor's,<25k,4375.91,Gold,46,2
C3360,32,Male,Delhi,Bachelor's,25k-50k,7601.51,Basic,24,1
C3361,22,Female,Bangalore,High School,25k-50k,6872.42,Silver,18,2
C3362,18,Male,Delhi,Bachelor's,50k-100k,21697.35,Silver,40,7
C3363,29,Male,Delhi,Bachelor's,50k-100k,18258.76,Basic,29,1
C3364,25,Male,Pune,Master's,25k-50k,12017.69,Silver,7,1
C3365,43,Female,Hyderabad,Master's,50k-100k,16249.55,Silver,49,1
C3366,18,Female,Mumbai,Bachelor's,50k-100k,15618.22,Gold,38,2
C3367,38,Male,Mumbai,Master's,<25k,3731.56,Basic,45,1
C3368,47,Female,Hyderabad,Bachelor's,100k-200k,33964.59,Silver,35,5
C3369,34,Male,Pune,Master's,100k-200k,33894.94,Basic,44,11
C3370,29,Female,Delhi,Bachelor's,25k-50k,14087.03,Silver,13,5
C3371,43,Female,Ahmedabad,Bachelor's,100k-200k,48363.08,Silver,42,8
C3372,45,Male,Mumbai,High School,50k-100k,14801.87,Gold,13,3
C3373,18,Female,Delhi,High School,25k-50k,9870.99,Basic,27,3
C3374,34,Female,Pune,Master's,25k-50k,2867.68,Basic,18,1
C3375,43,Male,Kolkata,Bachelor's,50k-100k,16977.44,Platinum,50,6
C3376,28,Male,Bangalore,Bachelor's,<25k,2978.88,Basic,7,2
C3377,37,Male,Chennai,Master's,25k-50k,7531.11,Gold,28,5
C3378,39,Male,Kolkata,High School,<25k,2384.41,Basic,56,1
C3379,29,Female,Delhi,Master's,50k-100k,17547.3,Gold,57,3
C3380,33,Female,Ahmedabad,Master's,50k-100k,19972.75,Basic,24,1
C3381,18,Female,Pune,Bachelor's,25k-50k,9758.97,Basic,58,3
C3382,45,Male,Hyderabad,Master's,200k+,61576.25,Basic,16,12
C3383,18,Male,Mumbai,High School,<25k,3940.92,Basic,3,1
C3384,33,Female,Bangalore,Bachelor's,50k-100k,24618.05,Silver,59,6
C3385,30,Female,Pune,Master's,<25k,2276.19,Platinum,16,1
C3386,46,Male,Ahmedabad,Master's,50k-100k,26849.43,Basic,21,7
C3387,49,Male,Ahmedabad,Bachelor's,50k-100k,18960.89,Basic,58,6
C3388,31,Male,Mumbai,Bachelor's,100k-200k,33062.89,Basic,32,5
C3389,40,Male,Bangalore,Bachelor's,100k-200k,46186.65,Platinum,21,15
C3390,32,Female,Mumbai,Master's,50k-100k,19896.54,Gold,33,2
C3391,43,Male,Delhi,Master's,50k-100k,18588.13,Basic,19,6
C3392,29,Male,Pune,Bachelor's,100k-200k,58468.79,Silver,39,11
C3393,35,Male,Pune,PhD,100k-200k,41189.03,Silver,55,7
C3394,21,Female,Hyderabad,High School,100k-200k,51504.07,Basic,31,16
C3395,36,Female,Ahmedabad,Master's,100k-200k,29621.81,Silver,49,9
C3396,41,Female,Chennai,Master's,25k-50k,5610.43,Basic,26,2
C3397,31,Female,Delhi,Master's,100k-200k,33136.34,Basic,39,10
C3398,18,Female,Delhi,Bachelor's,100k-200k,21336.1,Basic,53,3
C3399,41,Female,Kolkata,Bachelor's,50k-100k,13578.34,Basic,18,2
C3400,27,Male,Mumbai,Bachelor's,50k-100k,24778.88,Gold,49,1
C3401,18,Female,Kolkata,Master's,50k-100k,28564.72,Gold,10,10
C3402,18,Female,Chennai,Bachelor's,50k-100k,22024.04,Silver,19,5
C3403,62,Female,Delhi,Bachelor's,200k+,54730.75,Silver,14,11
C3404,48,Male,Kolkata,High School,50k-100k,20238.2,Gold,22,2
C3405,21,Female,Pune,Master's,50k-100k,27275.36,Silver,44,13
C3406,22,Female,Bangalore,Master's,100k-200k,52000.36,Silver,35,11
C3407,21,Male,Ahmedabad,Bachelor's,50k-100k,4207.42,Silver,19,1
C3408,37,Male,Delhi,High School,50k-100k,13610.14,Platinum,34,3
C3409,45,Male,Mumbai,Master's,200k+,39049.75,Basic,58,5
C3410,32,Female,Kolkata,Master's,100k-200k,31603.37,Silver,45,7
C3411,29,Male,Chennai,Bachelor's,100k-200k,40594.52,Basic,15,16
C3412,47,Female,Chennai,Master's,25k-50k,7760.61,Gold,39,2
C3413,34,Female,Chennai,Bachelor's,50k-100k,20796.25,Platinum,9,2
C3414,33,Other,Delhi,Master's,100k-200k,36553.24,Silver,45,8
C3415,32,Female,Hyderabad,Bachelor's,100k-200k,32497.68,Silver,5,12
C3416,31,Female,Pune,Bachelor's,25k-50k,5658.05,Basic,12,1
C3417,51,Other,Hyderabad,Bachelor's,<25k,2944.08,Gold,35,1
C3418,25,Male,Delhi,Master's,100k-200k,44520.98,Basic,17,15
C3419,37,Female,Bangalore,Bachelor's,100k-200k,25590.57,Basic,10,6
C3420,41,Male,Mumbai,Bachelor's,100k-200k,45509.68,Gold,31,12
C3421,43,Male,Bangalore,Master's,100k-200k,24947.09,Basic,1,4
C3422,30,Female,Bangalore,Master's,100k-200k,35154.76,Silver,7,9
C3423,33,Other,Bangalore,Bachelor's,50k-100k,10690.89,Basic,11,1
C3424,42,Female,Mumbai,High School,50k-100k,16384.03,Silver,45,2
C3425,34,Female,Chennai,High School,100k-200k,40133.58,Silver,8,4
C3426,25,Female,Mumbai,Bachelor's,<25k,5062.74,Platinum,55,1
C3427,30,Female,Bangalore,Bachelor's,50k-100k,29291.74,Silver,10,7
C3428,33,Female,Mumbai,PhD,200k+,61051.16,Basic,3,16
C3429,42,Female,Chennai,High School,100k-200k,46760.18,Silver,22,18
C3430,38,Female,Delhi,Master's,100k-200k,28581.14,Silver,23,9
C3431,42,Female,Delhi,Master's,100k-200k,32652.41,Gold,17,5
C3432,36,Other,Bangalore,Bachelor's,25k-50k,7288.31,Gold,4,1
C3433,39,Male,Bangalore,High School,50k-100k,24277.24,Silver,8,7
C3434,28,Female,Kolkata,Bachelor's,25k-50k,8851.5,Basic,28,1
C3435,28,Male,Kolkata,PhD,25k-50k,2788.37,Silver,38,1
C3436,38,Male,Ahmedabad,Bachelor's,<25k,4645.32,Basic,52,2
C3437,44,Female,Mumbai,Bachelor's,100k-200k,38965.28,Basic,57,9
C3438,36,Male,Ahmedabad,Master's,50k-100k,25084.7,Basic,4,7
C3439,41,Female,Delhi,Master's,200k+,61275.31,Basic,6,12
C3440,41,Male,Kolkata,Master's,50k-100k,15665.64,Basic,18,5
C3441,31,Female,Chennai,Bachelor's,25k-50k,7429.99,Basic,33,2
C3442,40,Male,Delhi,Master's,50k-100k,22501.65,Gold,49,3
C3443,32,Male,Mumbai,Master's,100k-200k,35305.69,Gold,41,5
C3444,42,Female,Mumbai,High School,25k-50k,10120.42,Silver,7,3
C3445,36,Female,Kolkata,Bachelor's,25k-50k,11802.57,Gold,34,1
C3446,34,Male,Kolkata,Bachelor's,25k-50k,8264.37,Gold,10,2
C3447,25,Female,Ahmedabad,Bachelor's,50k-100k,17057.15,Silver,37,9
C3448,53,Male,Hyderabad,Bachelor's,100k-200k,29600.11,Basic,32,13
C3449,30,Female,Pune,Master's,50k-100k,15759.83,Gold,8,8
C3450,39,Female,Delhi,Bachelor's,100k-200k,28820.66,Silver,21,7
C3451,38,Female,Mumbai,Bachelor's,50k-100k,22333.86,Gold,15,6
C3452,31,Female,Hyderabad,High School,25k-50k,11401.74,Platinum,54,1
C3453,18,Male,Pune,Bachelor's,<25k,3287.72,Silver,33,1
C3454,28,Female,Mumbai,Bachelor's,25k-50k,8316.77,Basic,47,1
C3455,18,Female,Delhi,Bachelor's,<25k,2775.89,Gold,6,1
C3456,34,Male,Delhi,Bachelor's,100k-200k,29465.1,Platinum,32,6
C3457,23,Male,Chennai,Bachelor's,25k-50k,6085.45,Silver,36,1
C3458,23,Female,Bangalore,Bachelor's,100k-200k,47319.51,Gold,57,22
C3459,52,Male,Bangalore,PhD,100k-200k,42419.63,Silver,24,9
C3460,54,Female,Delhi,Bachelor's,25k-50k,10607.96,Platinum,59,6
C3461,40,Male,Bangalore,Master's,100k-200k,30632.03,Basic,45,5
C3462,37,Male,Hyderabad,High School,<25k,1973.98,Silver,7,1
C3463,34,Male,Kolkata,Bachelor's,50k-100k,20040.87,Gold,4,4
C3464,63,Female,Chennai,Master's,200k+,57943.19,Basic,14,15
C3465,37,Female,Mumbai,Master's,25k-50k,8989.96,Silver,48,3
C3466,28,Female,Kolkata,High School,<25k,5544.9,Gold,10,2
C3467,37,Male,Delhi,PhD,50k-100k,8182.55,Gold,47,4
C3468,35,Male,Pune,Bachelor's,100k-200k,44532.47,Gold,28,16
C3469,26,Other,Mumbai,Master's,50k-100k,16367.77,Silver,29,3
C3470,21,Female,Hyderabad,Master's,100k-200k,23212.31,Basic,44,3
C3471,50,Male,Delhi,Bachelor's,100k-200k,21001.58,Basic,5,6
C3472,43,Male,Pune,Bachelor's,50k-100k,21949.08,Gold,36,4
C3473,39,Male,Mumbai,Bachelor's,50k-100k,32489.01,Silver,19,8
C3474,33,Other,Mumbai,Master's,100k-200k,41787.28,Gold,40,11
C3475,27,Male,Mumbai,Bachelor's,<25k,2502.84,Basic,25,1
C3476,28,Female,Mumbai,Bachelor's,<25k,3415.75,Silver,49,1
C3477,41,Female,Pune,High School,50k-100k,7052.15,Platinum,41,2
C3478,32,Male,Delhi,Bachelor's,50k-100k,14089.14,Silver,36,6
C3479,35,Female,Delhi,Bachelor's,50k-100k,16676.38,Silver,54,1
C3480,46,Male,Hyderabad,Bachelor's,50k-100k,22460.39,Silver,17,7
C3481,29,Female,Mumbai,Bachelor's,100k-200k,21993.58,Silver,14,5
C3482,34,Female,Mumbai,High School,<25k,3308.9,Gold,2,1
C3483,30,Female,Ahmedabad,Bachelor's,25k-50k,8276.42,Silver,23,8
C3484,31,Female,Delhi,Bachelor's,50k-100k,21665.2,Silver,4,2
C3485,33,Male,Kolkata,PhD,200k+,79918.73,Basic,6,13
C3486,42,Male,Kolkata,PhD,50k-100k,7000.71,Gold,23,1
C3487,27,Male,Mumbai,Master's,25k-50k,9908.84,Silver,3,5
C3488,46,Female,Bangalore,Master's,50k-100k,20016.82,Silver,33,7
C3489,22,Male,Mumbai,Bachelor's,<25k,3860.32,Gold,11,1
C3490,29,Female,Delhi,Bachelor's,<25k,3871.41,Basic,14,1
C3491,23,Male,Hyderabad,Bachelor's,100k-200k,42369.09,Basic,15,10
C3492,35,Male,Bangalore,Master's,50k-100k,9367.48,Silver,54,1
C3493,31,Male,Mumbai,Master's,50k-100k,19307.56,Basic,58,3
C3494,44,Female,Delhi,Bachelor's,25k-50k,6492.03,Gold,36,2
C3495,45,Female,Mumbai,Bachelor's,25k-50k,11607.68,Gold,39,2
C3496,18,Female,Bangalore,Master's,50k-100k,13509.57,Silver,23,1
C3497,25,Male,Chennai,Bachelor's,50k-100k,21439.81,Silver,51,3
C3498,28,Male,Pune,Bachelor's,25k-50k,9090.7,Gold,27,2
C3499,28,Male,Mumbai,Bachelor's,50k-100k,18620.19,Basic,33,8
